,tsne-one,tsne-two,tsne-three,gs_text34
1184,-4.298453,-1.9920377,-0.25530723,External Causes of Morbidity and Mortality
1185,-4.2890744,-2.0244572,-0.24341685,Other Infectious Diseases
1186,-4.278097,-2.0567646,-0.23148586,Congenital malformation
1187,-4.262851,-2.0889726,-0.21778469,Diseases of the Genitourinary System
1188,-4.25603,-2.1213193,-0.20955977,Diseases of Respiratory System
1189,-4.245822,-2.1535575,-0.1961926,"Pregnancy, childbirth and the puerperiu"
1190,-4.233085,-2.1857536,-0.18596658,Diseases of the circulatory system
1191,-4.228719,-2.2178884,-0.17677192,External Causes of Morbidity and Mortality
1192,-4.213108,-2.2499683,-0.1656658,Diseases of Respiratory System
1193,-4.204699,-2.2820156,-0.15692808,"Pregnancy, childbirth and the puerperiu"
1194,-4.1942377,-2.3140707,-0.14547954,Other Cardiovascular Diseases
1195,-4.181212,-2.3460662,-0.13577877,"Pregnancy, childbirth and the puerperiu"
1196,-4.172721,-2.3780794,-0.12978587,Diseases of the circulatory system
1197,-4.1584992,-2.40994,-0.121014096,Other Non-communicable Diseases
1198,-4.146994,-2.441782,-0.109675266,"Pregnancy, childbirth and the puerperiu"
1199,-4.13742,-2.473603,-0.10260862,"Pregnancy, childbirth and the puerperiu"
1200,-4.1243424,-2.5053775,-0.0974751,External Causes of Morbidity and Mortality
1201,-4.113565,-2.537126,-0.08814818,Certain infectious and Parasitic Diseases
1202,-4.107037,-2.568915,-0.07944866,Diseases of Respiratory System
1203,-4.0926642,-2.6006253,-0.07385428,Diseases of the circulatory system
1204,-4.083827,-2.6323516,-0.06847041,Diseases of Respiratory System
1205,-4.0734925,-2.6641207,-0.06513566,External Causes of Morbidity and Mortality
1206,-4.0595217,-2.6955762,-0.05667193,Certain infectious and Parasitic Diseases
1207,-4.0512815,-2.7270935,-0.05166596,Diseases of Respiratory System
1208,-4.0454626,-2.7587872,-0.047020905,Certain infectious and Parasitic Diseases
1209,-4.0305777,-2.7902112,-0.042815365,Other Infectious Diseases
1210,-4.0272636,-2.821764,-0.039001785,Diseases of the circulatory system
1211,-4.011214,-2.8528051,-0.033476148,Other Non-communicable Diseases
1212,-4.001958,-2.884134,-0.032664895,Neoplasms
1213,-3.9925551,-2.9154258,-0.029550016,Other Cardiovascular Diseases
1214,-3.977783,-2.9465368,-0.027149837,Other Infectious Diseases
1215,-3.9699132,-2.9778388,-0.025227815,Other Infectious Diseases
1216,-3.962693,-3.0087633,-0.023528162,Diseases of the Digestive System
1217,-3.946568,-3.039627,-0.023995226,Diseases of the circulatory system
1218,-3.9427214,-3.0713797,-0.022102393,Diseases of Respiratory System
1219,-3.9290862,-3.1013598,-0.023082912,Certain infectious and Parasitic Diseases
1220,-3.9226668,-3.1324577,-0.022236265,Diseases of the circulatory system
1221,-3.9097056,-3.16306,-0.026059993,Certain infectious and Parasitic Diseases
1222,-3.9006917,-3.1935387,-0.028069776,Other Defined Causes of Child Deaths
1223,-3.8975747,-3.2244523,-0.030440746,"Endocrine, Nutritional and Metabolic Diseases"
1224,-3.884906,-3.2548065,-0.030143725,Diseases of Respiratory System
1225,-3.8748589,-3.2859278,-0.030831525,Certain infectious and Parasitic Diseases
1226,-3.8681374,-3.3145592,-0.03612597,Diseases of Respiratory System
1227,-3.857961,-3.3447275,-0.04193441,Certain infectious and Parasitic Diseases
1228,-3.85042,-3.3747354,-0.044682488,"Injury, Poisoning and External Causes"
1229,-3.8383658,-3.404485,-0.04936609,Birth asphyxia
1230,-3.8363533,-3.433169,-0.055988263,Neoplasms
1231,-3.8278189,-3.4636104,-0.06227882,"Pregnancy, childbirth and the puerperiu"
1232,-3.817087,-3.4922843,-0.06992667,Diseases of Respiratory System
1233,-3.8103654,-3.521443,-0.07398585,Diseases of the circulatory system
1234,-3.798855,-3.5501313,-0.08076163,External Causes of Morbidity and Mortality
1235,-3.7897139,-3.578166,-0.08882567,External Causes of Morbidity and Mortality
1236,-3.7879276,-3.6068869,-0.09866238,"Endocrine, Nutritional and Metabolic Diseases"
1237,-3.7775645,-3.6349492,-0.10782757,Diseases of Respiratory System
1238,-3.7709036,-3.6622474,-0.11783941,Diseases of Respiratory System
1239,-3.770129,-3.6890616,-0.1276901,Certain infectious and Parasitic Diseases
1240,-3.7545393,-3.7179382,-0.13769196,"Pregnancy, childbirth and the puerperiu"
1241,-3.7520065,-3.7445471,-0.14811236,External Causes of Morbidity and Mortality
1242,-3.7383664,-3.7703447,-0.16368845,Certain infectious and Parasitic Diseases
1243,-3.735584,-3.7974713,-0.17561989,"Pregnancy, childbirth and the puerperiu"
1244,-3.729836,-3.8237743,-0.1873538,External Causes of Morbidity and Mortality
1245,-3.7281213,-3.8495996,-0.19851725,Certain infectious and Parasitic Diseases
1246,-3.7162704,-3.8748705,-0.21353887,Diseases of the circulatory system
1247,-3.7095904,-3.9002283,-0.22863033,"Pregnancy, childbirth and the puerperiu"
1248,-3.6946862,-3.9245586,-0.24440274,External Causes of Morbidity and Mortality
1249,-3.7006903,-3.9486623,-0.26161534,External Causes of Morbidity and Mortality
1250,-3.6966698,-3.972724,-0.27550676,Certain infectious and Parasitic Diseases
1251,-3.6906197,-3.996105,-0.290804,Birth asphyxia
1252,-3.6833382,-4.018785,-0.3075266,"Pregnancy, childbirth and the puerperiu"
1253,-3.673261,-4.041064,-0.3273863,Birth asphyxia
1254,-3.6685607,-4.063424,-0.34339437,"Endocrine, Nutritional and Metabolic Diseases"
1255,-3.6649313,-4.084713,-0.36375564,Diseases of the Digestive System
1256,-3.6595635,-4.10639,-0.381652,Diseases of Respiratory System
1257,-3.656098,-4.127343,-0.40297535,"Pregnancy, childbirth and the puerperiu"
1258,-3.6528783,-4.1476593,-0.4217175,External Causes of Morbidity and Mortality
1259,-3.6461496,-4.1654553,-0.4403874,Certain infectious and Parasitic Diseases
1260,-3.6309657,-4.1861167,-0.46400884,Diseases of the circulatory system
1261,-3.633593,-4.2046957,-0.4869726,Certain infectious and Parasitic Diseases
1262,-3.6275053,-4.222245,-0.5075072,"Pregnancy, childbirth and the puerperiu"
1263,-3.621055,-4.239267,-0.52922803,Diseases of Respiratory System
1264,-3.6182795,-4.2563205,-0.55263287,"Pregnancy, childbirth and the puerperiu"
1265,-3.6122446,-4.272781,-0.5756346,Neoplasms
1266,-3.6103485,-4.2895174,-0.5982415,Diseases of the circulatory system
1267,-3.6060383,-4.3042474,-0.62052435,Certain infectious and Parasitic Diseases
1268,-3.5984404,-4.3181963,-0.64591414,External Causes of Morbidity and Mortality
1269,-3.5921202,-4.330772,-0.6791757,Certain infectious and Parasitic Diseases
1270,-3.5893178,-4.3445077,-0.69559073,Diseases of Respiratory System
1271,-3.5851638,-4.357144,-0.7222528,Diseases of the circulatory system
1272,-3.5798137,-4.3693805,-0.7463708,"Pregnancy, childbirth and the puerperiu"
1273,-3.5749736,-4.3798943,-0.7697308,Diseases of the Digestive System
1274,-3.5738318,-4.3902802,-0.79942614,Certain infectious and Parasitic Diseases
1275,-3.5775974,-4.399692,-0.82583016,Other Cardiovascular Diseases
1276,-3.564559,-4.409321,-0.8525331,Other Non-communicable Diseases
1277,-3.5622497,-4.4168,-0.87927866,Diseases of the Digestive System
1278,-3.557314,-4.424983,-0.9071324,External Causes of Morbidity and Mortality
1279,-3.554126,-4.432394,-0.9320796,Diseases of the circulatory system
1280,-3.5514562,-4.4379253,-0.9627267,"Pregnancy, childbirth and the puerperiu"
1281,-3.549762,-4.4438176,-0.99002856,Other Cardiovascular Diseases
1282,-3.547212,-4.449351,-1.0149305,Diseases of the Digestive System
1283,-3.544331,-4.452964,-1.0441194,Diseases of the Nervous System
1284,-3.541244,-4.4560747,-1.0708278,Other Non-communicable Diseases
1285,-3.5384457,-4.459007,-1.0990335,"Pregnancy, childbirth and the puerperiu"
1286,-3.533414,-4.460849,-1.1282302,External Causes of Morbidity and Mortality
1287,-3.5312865,-4.4622793,-1.1534636,Diseases of Respiratory System
1288,-3.5314677,-4.4630275,-1.1829226,"Pregnancy, childbirth and the puerperiu"
1289,-3.5265024,-4.463463,-1.2123024,Other Infectious Diseases
1290,-3.5243583,-4.4613075,-1.245041,External Causes of Morbidity and Mortality
1291,-3.5216165,-4.4586535,-1.2689818,Neoplasms
1292,-3.519122,-4.4572287,-1.2960374,Diseases of Respiratory System
1293,-3.5165346,-4.4541764,-1.3244606,"Pregnancy, childbirth and the puerperiu"
1294,-3.5143845,-4.449914,-1.3526099,Other Infectious Diseases
1295,-3.5114727,-4.4449034,-1.3782482,Diseases of Respiratory System
1296,-3.5110707,-4.439938,-1.4084508,External Causes of Morbidity and Mortality
1297,-3.5098605,-4.433301,-1.4368446,Diseases of Respiratory System
1298,-3.5059912,-4.427604,-1.4645675,"Pregnancy, childbirth and the puerperiu"
1299,-3.504597,-4.4197736,-1.492632,Other Non-communicable Diseases
1300,-3.5023644,-4.4115977,-1.5189953,Congenital malformation
1301,-3.5008445,-4.4029927,-1.5455841,Certain infectious and Parasitic Diseases
1302,-3.4988315,-4.3934097,-1.57291,Other Cardiovascular Diseases
1303,-3.4970858,-4.382542,-1.6008539,External Causes of Morbidity and Mortality
1304,-3.495503,-4.3717976,-1.6258181,Diseases of the Genitourinary System
1305,-3.4957848,-4.3604035,-1.6490403,Other Non-communicable Diseases
1306,-3.4921727,-4.3476386,-1.6786749,Diseases of Respiratory System
1307,-3.489993,-4.3362823,-1.7036567,Diseases of the circulatory system
1308,-3.4883611,-4.3218093,-1.7284107,External Causes of Morbidity and Mortality
1309,-3.4878037,-4.307568,-1.7540491,Other Infectious Diseases
1310,-3.4856105,-4.292935,-1.7785889,Certain infectious and Parasitic Diseases
1311,-3.4842467,-4.2772746,-1.8035117,External Causes of Morbidity and Mortality
1312,-3.4822612,-4.2616653,-1.8272667,Diseases of the Genitourinary System
1313,-3.4809835,-4.2445626,-1.8508092,Neoplasms
1314,-3.4782214,-4.226906,-1.8732048,External Causes of Morbidity and Mortality
1315,-3.4778905,-4.209871,-1.8966926,"Pregnancy, childbirth and the puerperiu"
1316,-3.47664,-4.192381,-1.9174846,Diseases of the circulatory system
1317,-3.4750934,-4.1727905,-1.9402521,Other Infectious Diseases
1318,-3.4727848,-4.1548133,-1.963186,Other Non-communicable Diseases
1319,-3.4724066,-4.1335974,-1.9841566,Certain infectious and Parasitic Diseases
1320,-3.4708977,-4.1127625,-2.0021567,Diseases of the circulatory system
1321,-3.4671092,-4.092089,-2.025339,"Endocrine, Nutritional and Metabolic Diseases"
1322,-3.4659004,-4.0703673,-2.0425353,Diseases of the Digestive System
1323,-3.4648383,-4.0485973,-2.061944,Diseases of Respiratory System
1324,-3.4632823,-4.025985,-2.079549,Diseases of the circulatory system
1325,-3.4609241,-4.0031385,-2.098241,External Causes of Morbidity and Mortality
1326,-3.45899,-3.9803755,-2.1168966,Diseases of Respiratory System
1327,-3.4561567,-3.956736,-2.133141,Diseases of the Digestive System
1328,-3.4541216,-3.9318836,-2.149296,Diseases of the circulatory system
1329,-3.452282,-3.9079127,-2.16529,Other Infectious Diseases
1330,-3.4495099,-3.8832302,-2.1811147,External Causes of Morbidity and Mortality
1331,-3.44742,-3.8575375,-2.1952093,Certain infectious and Parasitic Diseases
1332,-3.4458334,-3.8321657,-2.2093759,Neoplasms
1333,-3.442629,-3.8059583,-2.2221327,"Pregnancy, childbirth and the puerperiu"
1334,-3.4404886,-3.7795398,-2.235042,Other Infectious Diseases
1335,-3.4392707,-3.7525778,-2.2483354,"Pregnancy, childbirth and the puerperiu"
1336,-3.4350433,-3.7260787,-2.2594972,Certain infectious and Parasitic Diseases
1337,-3.4320245,-3.699178,-2.2709265,"Pregnancy, childbirth and the puerperiu"
1338,-3.4297247,-3.6714752,-2.2826836,Diseases of the circulatory system
1339,-3.4261854,-3.644258,-2.2915337,Neoplasms
1340,-3.423402,-3.616,-2.3000457,Certain infectious and Parasitic Diseases
1341,-3.4210413,-3.5875518,-2.3090878,"Pregnancy, childbirth and the puerperiu"
1342,-3.4174113,-3.559726,-2.317428,"Pregnancy, childbirth and the puerperiu"
1343,-3.4137332,-3.5307403,-2.324261,Other Defined Causes of Child Deaths
1344,-3.4101887,-3.5018835,-2.3316743,Other Non-communicable Diseases
1345,-3.4068196,-3.4732218,-2.3369558,External Causes of Morbidity and Mortality
1346,-3.4036913,-3.4444022,-2.3431315,Birth asphyxia
1347,-3.3989727,-3.414472,-2.3485012,Diseases of the circulatory system
1348,-3.3958106,-3.3854184,-2.351732,Diseases of the Genitourinary System
1349,-3.3914742,-3.356324,-2.3555806,Diseases of the circulatory system
1350,-3.3875694,-3.3266804,-2.358625,Diseases of Respiratory System
1351,-3.383143,-3.2960653,-2.3609025,External Causes of Morbidity and Mortality
1352,-3.3790007,-3.26713,-2.3630588,Other Infectious Diseases
1353,-3.3746164,-3.2374835,-2.3640783,Diseases of Respiratory System
1354,-3.3700619,-3.2074735,-2.3645072,External Causes of Morbidity and Mortality
1355,-3.3654974,-3.1778085,-2.3642795,Congenital malformation
1356,-3.3606014,-3.1477714,-2.3634894,Diseases of the Genitourinary System
1357,-3.3556678,-3.1178796,-2.3607998,Diseases of the circulatory system
1358,-3.3506556,-3.0878766,-2.359934,Diseases of Respiratory System
1359,-3.3455997,-3.0581324,-2.357178,Certain infectious and Parasitic Diseases
1360,-3.3402505,-3.028187,-2.3535233,"Endocrine, Nutritional and Metabolic Diseases"
1361,-3.3348842,-2.9983265,-2.3495338,Diseases of the circulatory system
1362,-3.3294144,-2.9685767,-2.3450432,"Injury, Poisoning and External Causes"
1363,-3.3238454,-2.938677,-2.3398304,Other Cardiovascular Diseases
1364,-3.3180923,-2.9084895,-2.333963,Other Defined Causes of Child Deaths
1365,-3.3122752,-2.8793936,-2.3275301,Diseases of the Genitourinary System
1366,-3.306272,-2.8497758,-2.3206334,Diseases of the circulatory system
1367,-3.3006005,-2.8203592,-2.3129704,Diseases of the Genitourinary System
1368,-3.2945926,-2.790756,-2.3047357,Diseases of Respiratory System
1369,-3.2883232,-2.7615254,-2.2959623,External Causes of Morbidity and Mortality
1370,-3.2819264,-2.7321625,-2.2865536,External Causes of Morbidity and Mortality
1371,-3.2756495,-2.7031615,-2.276702,Certain infectious and Parasitic Diseases
1372,-3.2686553,-2.6742904,-2.2658315,External Causes of Morbidity and Mortality
1373,-3.2620938,-2.6454945,-2.254793,Diseases of the Nervous System
1374,-3.2554398,-2.6168413,-2.2431645,"Pregnancy, childbirth and the puerperiu"
1375,-3.248952,-2.5883281,-2.2310674,"Pregnancy, childbirth and the puerperiu"
1376,-3.2419527,-2.5598397,-2.2184775,Diseases of the Genitourinary System
1377,-3.2347665,-2.5318432,-2.204855,Diseases of the Digestive System
1378,-3.228348,-2.503744,-2.190993,Birth asphyxia
1379,-3.2207856,-2.4760172,-2.1771963,"Pregnancy, childbirth and the puerperiu"
1380,-3.214359,-2.4480615,-2.1619265,Other Cardiovascular Diseases
1381,-3.2064085,-2.420454,-2.1467838,Certain infectious and Parasitic Diseases
1382,-3.1983542,-2.393932,-2.1305575,Diseases of Respiratory System
1383,-3.1917841,-2.3659122,-2.1138842,Certain infectious and Parasitic Diseases
1384,-3.1843538,-2.3390603,-2.096838,Other Infectious Diseases
1385,-3.1771367,-2.3122337,-2.079722,Diseases of Respiratory System
1386,-3.1694803,-2.2856264,-2.0619373,Diseases of Respiratory System
1387,-3.162183,-2.2593513,-2.0432398,Certain infectious and Parasitic Diseases
1388,-3.15474,-2.2329988,-2.0233932,Certain infectious and Parasitic Diseases
1389,-3.1466045,-2.2065325,-2.0056958,Certain infectious and Parasitic Diseases
1390,-3.1393416,-2.1808572,-1.9860338,Diseases of the circulatory system
1391,-3.1308353,-2.1553068,-1.9663501,"Pregnancy, childbirth and the puerperiu"
1392,-3.1238823,-2.1300116,-1.9450982,Certain infectious and Parasitic Diseases
1393,-3.1162531,-2.1041408,-1.9235263,External Causes of Morbidity and Mortality
1394,-3.1083562,-2.079345,-1.9026556,Diseases of the circulatory system
1395,-3.1017666,-2.053948,-1.8808239,External Causes of Morbidity and Mortality
1396,-3.094023,-2.0298812,-1.8561519,Certain infectious and Parasitic Diseases
1397,-3.0852592,-2.0047164,-1.8347322,External Causes of Morbidity and Mortality
1398,-3.0784805,-1.9803246,-1.8114531,Neoplasms
1399,-3.0728006,-1.9560283,-1.7877395,"Pregnancy, childbirth and the puerperiu"
1400,-3.0640826,-1.9320296,-1.7637627,"Endocrine, Nutritional and Metabolic Diseases"
1401,-3.0571852,-1.9082423,-1.7401339,Neoplasms
1402,-3.0487554,-1.8853984,-1.714305,Diseases of the Digestive System
1403,-3.0416038,-1.8606973,-1.6881281,External Causes of Morbidity and Mortality
1404,-3.0360844,-1.8382188,-1.6633496,Diseases of Respiratory System
1405,-3.0282493,-1.813767,-1.6376274,Certain infectious and Parasitic Diseases
1406,-3.0216818,-1.7908565,-1.6102861,Diseases of Respiratory System
1407,-3.0156233,-1.7680389,-1.583806,Other Defined Causes of Child Deaths
1408,-3.0078108,-1.7450814,-1.5566483,Certain infectious and Parasitic Diseases
1409,-3.0022027,-1.7224996,-1.5286527,Other Defined Causes of Child Deaths
1410,-2.9963005,-1.6994628,-1.5005208,Other Infectious Diseases
1411,-2.9902472,-1.677338,-1.4742886,Certain infectious and Parasitic Diseases
1412,-2.9826355,-1.6550434,-1.444703,Other Infectious Diseases
1413,-2.9778724,-1.6323116,-1.4146137,External Causes of Morbidity and Mortality
1414,-2.9732466,-1.6103071,-1.3871148,Diseases of Respiratory System
1415,-2.9682693,-1.5883676,-1.3567007,Certain infectious and Parasitic Diseases
1416,-2.962256,-1.5667653,-1.3268571,Other Cardiovascular Diseases
1417,-2.9565232,-1.5444168,-1.2960598,Diseases of Respiratory System
1418,-2.952626,-1.5230129,-1.2642992,Congenital malformation
1419,-2.9481926,-1.5014297,-1.2344811,Diseases of Respiratory System
1420,-2.9429846,-1.4793607,-1.204689,Certain infectious and Parasitic Diseases
1421,-2.9404323,-1.4580442,-1.1732986,Diseases of the circulatory system
1422,-2.9358692,-1.4365642,-1.1407086,Diseases of the circulatory system
1423,-2.9325502,-1.4154222,-1.1075442,Certain infectious and Parasitic Diseases
